"","X","year","sex","education","vocabulary"
"18492",19982011,1998,"Male",15,8
"18493",19982013,1998,"Male",16,7
"18494",19982015,1998,"Female",14,4
"18495",19982016,1998,"Female",16,6
"18496",19982018,1998,"Female",13,4
"18497",19982019,1998,"Male",4,5
"18498",19982020,1998,"Male",17,10
"18499",19982022,1998,"Male",14,6
"18500",19982023,1998,"Female",16,6
"18501",19982025,1998,"Male",16,6
"18502",19982027,1998,"Male",14,6
"18503",19982030,1998,"Male",12,5
"18504",19982031,1998,"Male",13,6
"18505",19982033,1998,"Male",13,7
"18506",19982036,1998,"Male",12,4
"18507",19982037,1998,"Male",16,6
"18508",19982039,1998,"Female",16,6
"18509",19982042,1998,"Female",9,3
"18510",19982045,1998,"Male",6,5
"18511",19982047,1998,"Female",16,5
"18512",19982048,1998,"Female",12,5
"18513",19982049,1998,"Female",12,5
"18514",19982053,1998,"Female",12,5
"18515",19982055,1998,"Female",12,6
"18516",19982056,1998,"Female",16,8
"18517",19982058,1998,"Male",16,5
"18518",19982061,1998,"Male",18,7
"18519",19982062,1998,"Male",16,6
"18520",19982063,1998,"Male",12,9
"18521",19982065,1998,"Male",17,10
"18522",19982067,1998,"Female",18,6
"18523",19982075,1998,"Female",12,5
"18524",19982078,1998,"Female",12,8
"18525",19982079,1998,"Male",9,3
"18526",19982084,1998,"Female",12,6
"18527",19982086,1998,"Female",12,5
"18528",19982088,1998,"Male",20,8
"18529",19982090,1998,"Female",16,10
"18530",19982091,1998,"Male",17,10
"18531",19982092,1998,"Female",18,9
"18532",19982093,1998,"Female",16,4
"18533",19982099,1998,"Female",8,2
"18534",19982101,1998,"Male",11,4
"18535",19982102,1998,"Male",11,5
"18536",19982104,1998,"Female",14,3
"18537",19982110,1998,"Male",12,7
"18538",19982113,1998,"Female",12,7
"18539",19982117,1998,"Female",18,7
"18540",19982118,1998,"Female",14,7
"18541",19982120,1998,"Male",16,6
"18542",19982122,1998,"Male",14,6
"18543",19982124,1998,"Male",12,6
"18544",19982128,1998,"Male",16,7
"18545",19982129,1998,"Male",16,8
"18546",19982130,1998,"Female",16,8
"18547",19982133,1998,"Female",12,3
"18548",19982138,1998,"Female",12,9
"18549",19982142,1998,"Male",20,0
"18550",19982144,1998,"Female",12,6
"18551",19982145,1998,"Female",16,4
"18552",19982146,1998,"Female",13,7
"18553",19982147,1998,"Male",16,6
"18554",19982149,1998,"Female",13,7
"18555",19982150,1998,"Female",14,7
"18556",19982151,1998,"Male",16,8
"18557",19982152,1998,"Female",14,3
"18558",19982154,1998,"Female",16,10
"18559",19982158,1998,"Male",12,4
"18560",19982163,1998,"Female",4,4
"18561",19982164,1998,"Male",18,8
"18562",19982172,1998,"Female",15,6
"18563",19982173,1998,"Male",14,7
"18564",19982178,1998,"Male",16,6
"18565",19982179,1998,"Female",16,6
"18566",19982180,1998,"Male",11,3
"18567",19982182,1998,"Female",20,10
"18568",19982183,1998,"Female",15,7
"18569",19982185,1998,"Male",18,8
"18570",19982188,1998,"Male",20,8
"18571",19982189,1998,"Female",15,6
"18572",19982192,1998,"Female",12,7
"18573",19982194,1998,"Male",12,2
"18574",19982196,1998,"Female",16,10
"18575",19982200,1998,"Female",16,10
"18576",19982201,1998,"Female",12,7
"18577",19982203,1998,"Male",14,6
"18578",19982206,1998,"Female",12,3
"18579",19982207,1998,"Male",14,6
"18580",19982208,1998,"Female",16,9
"18581",19982210,1998,"Male",16,6
"18582",19982211,1998,"Female",14,5
"18583",19982212,1998,"Female",17,8
"18584",19982213,1998,"Female",12,6
"18585",19982215,1998,"Male",18,8
"18586",19982216,1998,"Female",14,5
"18587",19982220,1998,"Female",12,7
"18588",19982221,1998,"Male",7,7
"18589",19982222,1998,"Female",14,8
"18590",19982224,1998,"Male",11,7
"18591",19982225,1998,"Female",12,7
"18592",19982229,1998,"Male",10,5
"18593",19982230,1998,"Female",12,7
"18594",19982231,1998,"Female",16,5
"18595",19982232,1998,"Male",12,6
"18596",19982234,1998,"Female",12,7
"18597",19982236,1998,"Female",16,5
"18598",19982238,1998,"Female",15,10
"18599",19982241,1998,"Female",12,8
"18600",19982246,1998,"Male",13,6
"18601",19982247,1998,"Male",14,5
"18602",19982248,1998,"Female",12,5
"18603",19982249,1998,"Male",10,5
"18604",19982250,1998,"Female",13,7
"18605",19982253,1998,"Male",12,7
"18606",19982254,1998,"Female",12,2
"18607",19982256,1998,"Female",14,8
"18608",19982258,1998,"Male",12,5
"18609",19982259,1998,"Male",11,8
"18610",19982261,1998,"Male",10,1
"18611",19982262,1998,"Female",14,6
"18612",19982265,1998,"Female",6,7
"18613",19982268,1998,"Male",16,5
"18614",19982270,1998,"Female",12,6
"18615",19982271,1998,"Female",12,6
"18616",19982272,1998,"Male",12,6
"18617",19982273,1998,"Male",12,8
"18618",19982275,1998,"Female",12,4
"18619",19982276,1998,"Male",12,7
"18620",19982278,1998,"Male",12,6
"18621",19982282,1998,"Female",10,5
"18622",19982284,1998,"Male",13,8
"18623",19982286,1998,"Female",15,9
"18624",19982288,1998,"Female",8,2
"18625",19982289,1998,"Female",12,8
"18626",19982292,1998,"Female",12,6
"18627",19982295,1998,"Male",20,10
"18628",19982296,1998,"Male",14,6
"18629",19982298,1998,"Male",12,6
"18630",19982299,1998,"Male",12,4
"18631",19982300,1998,"Female",12,5
"18632",19982301,1998,"Male",11,4
"18633",19982302,1998,"Male",12,8
"18634",19982304,1998,"Female",12,6
"18635",19982306,1998,"Female",11,6
"18636",19982310,1998,"Male",11,5
"18637",19982312,1998,"Female",12,6
"18638",19982314,1998,"Female",12,5
"18639",19982317,1998,"Female",13,7
"18640",19982318,1998,"Male",12,5
"18641",19982319,1998,"Male",15,6
"18642",19982320,1998,"Male",13,5
"18643",19982321,1998,"Female",17,7
"18644",19982323,1998,"Male",13,5
"18645",19982324,1998,"Male",19,9
"18646",19982325,1998,"Male",16,7
"18647",19982328,1998,"Female",12,6
"18648",19982329,1998,"Female",16,7
"18649",19982330,1998,"Female",13,7
"18650",19982331,1998,"Female",13,5
"18651",19982333,1998,"Female",17,8
"18652",19982334,1998,"Female",18,6
"18653",19982339,1998,"Female",15,8
"18654",19982340,1998,"Male",15,6
"18655",19982343,1998,"Female",14,7
"18656",19982346,1998,"Male",10,5
"18657",19982348,1998,"Male",7,4
"18658",19982352,1998,"Male",9,6
"18659",19982354,1998,"Male",9,6
"18660",19982357,1998,"Female",12,6
"18661",19982364,1998,"Female",16,7
"18662",19982369,1998,"Female",10,4
"18663",19982372,1998,"Female",14,8
"18664",19982373,1998,"Male",13,5
"18665",19982375,1998,"Female",8,3
"18666",19982376,1998,"Male",15,3
"18667",19982383,1998,"Female",13,6
"18668",19982384,1998,"Female",11,6
"18669",19982385,1998,"Female",12,6
"18670",19982386,1998,"Female",12,6
"18671",19982388,1998,"Female",12,6
"18672",19982391,1998,"Female",10,5
"18673",19982394,1998,"Male",12,3
"18674",19982395,1998,"Female",12,5
"18675",19982396,1998,"Male",19,6
"18676",19982397,1998,"Female",9,3
"18677",19982401,1998,"Male",12,6
"18678",19982402,1998,"Male",9,7
"18679",19982404,1998,"Female",16,5
"18680",19982406,1998,"Female",13,9
"18681",19982408,1998,"Female",12,5
"18682",19982410,1998,"Male",12,5
"18683",19982411,1998,"Female",15,7
"18684",19982413,1998,"Female",13,3
"18685",19982415,1998,"Male",13,8
"18686",19982418,1998,"Female",12,5
"18687",19982419,1998,"Female",14,5
"18688",19982421,1998,"Male",12,6
"18689",19982423,1998,"Female",13,5
"18690",19982425,1998,"Male",12,4
"18691",19982428,1998,"Female",13,6
"18692",19982432,1998,"Male",12,5
"18693",19982433,1998,"Female",12,6
"18694",19982436,1998,"Male",14,3
"18695",19982440,1998,"Male",10,4
"18696",19982443,1998,"Female",20,9
"18697",19982445,1998,"Male",14,6
"18698",19982446,1998,"Female",16,7
"18699",19982453,1998,"Female",12,6
"18700",19982455,1998,"Female",12,5
"18701",19982460,1998,"Female",13,7
"18702",19982461,1998,"Male",14,3
"18703",19982465,1998,"Female",12,6
"18704",19982466,1998,"Male",3,1
"18705",19982468,1998,"Male",9,5
"18706",19982470,1998,"Female",12,5
"18707",19982472,1998,"Female",15,6
"18708",19982473,1998,"Male",12,6
"18709",19982475,1998,"Male",12,5
"18710",19982477,1998,"Female",12,6
"18711",19982478,1998,"Male",14,6
"18712",19982481,1998,"Female",9,4
"18713",19982482,1998,"Male",12,4
"18714",19982483,1998,"Female",12,6
"18715",19982485,1998,"Male",12,6
"18716",19982486,1998,"Female",12,7
"18717",19982487,1998,"Female",12,6
"18718",19982491,1998,"Male",12,7
"18719",19982492,1998,"Female",15,9
"18720",19982493,1998,"Female",14,6
"18721",19982495,1998,"Female",13,5
"18722",19982497,1998,"Female",14,6
"18723",19982499,1998,"Female",12,4
"18724",19982501,1998,"Female",16,10
"18725",19982505,1998,"Female",12,6
"18726",19982507,1998,"Male",11,5
"18727",19982510,1998,"Male",16,6
"18728",19982512,1998,"Female",12,6
"18729",19982513,1998,"Female",10,5
"18730",19982518,1998,"Male",10,3
"18731",19982519,1998,"Male",12,4
"18732",19982521,1998,"Female",12,6
"18733",19982522,1998,"Female",12,7
"18734",19982524,1998,"Female",6,5
"18735",19982526,1998,"Female",11,3
"18736",19982528,1998,"Female",14,5
"18737",19982529,1998,"Male",11,4
"18738",19982530,1998,"Female",12,5
"18739",19982532,1998,"Male",11,2
"18740",19982533,1998,"Female",12,5
"18741",19982535,1998,"Male",13,6
"18742",19982538,1998,"Female",6,3
"18743",19982542,1998,"Male",10,6
"18744",19982544,1998,"Female",12,6
"18745",19982545,1998,"Female",7,6
"18746",19982546,1998,"Female",11,4
"18747",19982547,1998,"Male",12,6
"18748",19982550,1998,"Male",12,3
"18749",19982552,1998,"Male",16,4
"18750",19982553,1998,"Female",12,6
"18751",19982557,1998,"Female",16,5
"18752",19982558,1998,"Female",14,9
"18753",19982559,1998,"Female",16,4
"18754",19982565,1998,"Female",11,5
"18755",19982567,1998,"Male",12,3
"18756",19982568,1998,"Female",9,3
"18757",19982569,1998,"Male",12,4
"18758",19982572,1998,"Male",12,8
"18759",19982573,1998,"Male",12,7
"18760",19982575,1998,"Female",11,4
"18761",19982578,1998,"Female",4,1
"18762",19982580,1998,"Male",16,10
"18763",19982582,1998,"Female",12,6
"18764",19982583,1998,"Female",8,3
"18765",19982584,1998,"Female",12,8
"18766",19982585,1998,"Male",7,5
"18767",19982589,1998,"Female",15,8
"18768",19982591,1998,"Female",12,7
"18769",19982592,1998,"Male",16,5
"18770",19982594,1998,"Female",10,6
"18771",19982597,1998,"Male",18,8
"18772",19982599,1998,"Female",12,6
"18773",19982600,1998,"Male",12,5
"18774",19982610,1998,"Male",12,5
"18775",19982611,1998,"Male",14,4
"18776",19982613,1998,"Female",10,3
"18777",19982614,1998,"Male",9,3
"18778",19982615,1998,"Male",12,5
"18779",19982616,1998,"Male",12,4
"18780",19982617,1998,"Female",13,4
"18781",19982618,1998,"Male",12,8
"18782",19982621,1998,"Male",10,1
"18783",19982622,1998,"Female",12,7
"18784",19982623,1998,"Female",10,5
"18785",19982626,1998,"Female",15,9
"18786",19982627,1998,"Female",13,6
"18787",19982629,1998,"Female",12,6
"18788",19982633,1998,"Male",14,6
"18789",19982635,1998,"Female",11,5
"18790",19982637,1998,"Female",12,5
"18791",19982639,1998,"Female",12,5
"18792",19982640,1998,"Female",12,7
"18793",19982641,1998,"Male",13,6
"18794",19982645,1998,"Male",14,6
"18795",19982647,1998,"Male",13,6
"18796",19982648,1998,"Female",14,9
"18797",19982651,1998,"Female",15,5
"18798",19982654,1998,"Male",12,8
"18799",19982655,1998,"Female",12,6
"18800",19982659,1998,"Female",12,5
"18801",19982660,1998,"Female",16,5
"18802",19982661,1998,"Female",13,6
"18803",19982663,1998,"Female",12,6
"18804",19982665,1998,"Male",17,10
"18805",19982666,1998,"Female",14,4
"18806",19982667,1998,"Male",14,6
"18807",19982672,1998,"Male",12,9
"18808",19982673,1998,"Male",13,7
"18809",19982675,1998,"Female",12,6
"18810",19982676,1998,"Female",12,6
"18811",19982678,1998,"Female",14,5
"18812",19982685,1998,"Female",9,6
"18813",19982688,1998,"Female",20,7
"18814",19982689,1998,"Female",11,2
"18815",19982692,1998,"Female",6,1
"18816",19982698,1998,"Male",14,8
"18817",19982699,1998,"Female",14,9
"18818",19982700,1998,"Male",12,6
"18819",19982704,1998,"Female",12,4
"18820",19982706,1998,"Female",8,2
"18821",19982707,1998,"Female",11,4
"18822",19982708,1998,"Female",15,6
"18823",19982709,1998,"Female",10,9
"18824",19982712,1998,"Female",12,5
"18825",19982714,1998,"Female",11,6
"18826",19982715,1998,"Female",12,5
"18827",19982717,1998,"Female",12,5
"18828",19982719,1998,"Female",12,7
"18829",19982721,1998,"Female",8,5
"18830",19982722,1998,"Female",12,5
"18831",19982723,1998,"Female",11,4
"18832",19982724,1998,"Male",12,3
"18833",19982725,1998,"Female",8,3
"18834",19982728,1998,"Male",12,4
"18835",19982732,1998,"Female",12,6
"18836",19982734,1998,"Female",16,10
"18837",19982735,1998,"Female",12,9
"18838",19982737,1998,"Female",16,9
"18839",19982738,1998,"Male",14,9
"18840",19982739,1998,"Female",14,5
"18841",19982744,1998,"Male",14,7
"18842",19982748,1998,"Female",14,5
"18843",19982749,1998,"Male",16,7
"18844",19982750,1998,"Male",13,7
"18845",19982752,1998,"Male",12,6
"18846",19982753,1998,"Female",12,9
"18847",19982756,1998,"Female",11,4
"18848",19982759,1998,"Male",12,5
"18849",19982760,1998,"Female",12,3
"18850",19982761,1998,"Female",12,5
"18851",19982763,1998,"Male",17,6
"18852",19982764,1998,"Female",12,7
"18853",19982765,1998,"Female",12,5
"18854",19982766,1998,"Female",13,6
"18855",19982768,1998,"Female",18,8
"18856",19982772,1998,"Male",16,7
"18857",19982775,1998,"Female",16,4
"18858",19982776,1998,"Male",20,9
"18859",19982777,1998,"Male",13,3
"18860",19982779,1998,"Male",12,8
"18861",19982783,1998,"Female",16,9
"18862",19982786,1998,"Male",12,5
"18863",19982787,1998,"Female",10,6
"18864",19982791,1998,"Female",14,9
"18865",19982793,1998,"Male",10,6
"18866",19982795,1998,"Female",18,10
"18867",19982797,1998,"Female",12,8
"18868",19982798,1998,"Female",16,8
"18869",19982799,1998,"Male",12,7
"18870",19982802,1998,"Female",15,6
"18871",19982804,1998,"Male",12,8
"18872",19982811,1998,"Male",12,3
"18873",19982813,1998,"Male",14,4
"18874",19982815,1998,"Female",13,7
"18875",19982817,1998,"Female",12,6
"18876",19982818,1998,"Male",14,4
"18877",19982819,1998,"Female",12,4
"18878",19982821,1998,"Male",12,5
"18879",19982822,1998,"Male",12,5
"18880",19982825,1998,"Male",13,8
"18881",19982828,1998,"Female",14,6
"18882",20000001,2000,"Male",16,7
"18883",20000002,2000,"Female",15,1
"18884",20000003,2000,"Female",13,7
"18885",20000009,2000,"Male",18,10
"18886",20000012,2000,"Male",20,10
"18887",20000013,2000,"Male",12,4
"18888",20000014,2000,"Male",17,7
"18889",20000015,2000,"Female",16,10
"18890",20000017,2000,"Male",15,6
"18891",20000019,2000,"Male",8,4
"18892",20000020,2000,"Female",12,9
"18893",20000023,2000,"Male",11,6
"18894",20000025,2000,"Female",16,5
"18895",20000026,2000,"Female",12,7
"18896",20000027,2000,"Male",12,6
"18897",20000028,2000,"Female",13,8
"18898",20000029,2000,"Female",12,5
"18899",20000030,2000,"Female",13,6
"18900",20000032,2000,"Female",17,2
"18901",20000033,2000,"Female",12,6
"18902",20000034,2000,"Male",12,5
"18903",20000038,2000,"Male",14,6
"18904",20000039,2000,"Male",16,6
"18905",20000040,2000,"Female",13,10
"18906",20000043,2000,"Male",12,5
"18907",20000044,2000,"Male",19,5
"18908",20000049,2000,"Female",16,9
"18909",20000050,2000,"Male",16,7
"18910",20000051,2000,"Male",11,6
"18911",20000054,2000,"Female",13,7
"18912",20000055,2000,"Male",15,4
"18913",20000056,2000,"Female",12,4
"18914",20000057,2000,"Female",12,5
"18915",20000059,2000,"Female",16,8
"18916",20000060,2000,"Female",15,5
"18917",20000064,2000,"Female",10,5
"18918",20000065,2000,"Female",8,3
"18919",20000066,2000,"Male",12,7
"18920",20000068,2000,"Female",7,8
"18921",20000071,2000,"Female",10,4
"18922",20000072,2000,"Female",7,2
"18923",20000074,2000,"Female",12,4
"18924",20000076,2000,"Female",11,5
"18925",20000077,2000,"Female",9,3
"18926",20000079,2000,"Male",19,10
"18927",20000080,2000,"Female",18,6
"18928",20000084,2000,"Male",15,9
"18929",20000085,2000,"Female",13,6
"18930",20000088,2000,"Female",16,6
"18931",20000091,2000,"Male",13,6
"18932",20000101,2000,"Male",19,8
"18933",20000102,2000,"Male",16,6
"18934",20000108,2000,"Female",16,6
"18935",20000109,2000,"Male",16,6
"18936",20000110,2000,"Female",15,7
"18937",20000111,2000,"Male",16,9
"18938",20000113,2000,"Male",16,8
"18939",20000118,2000,"Male",8,5
"18940",20000119,2000,"Female",11,6
"18941",20000120,2000,"Female",11,6
"18942",20000121,2000,"Female",13,1
"18943",20000125,2000,"Female",13,0
"18944",20000126,2000,"Female",12,4
"18945",20000131,2000,"Male",16,6
"18946",20000132,2000,"Male",15,7
"18947",20000133,2000,"Male",19,10
"18948",20000134,2000,"Female",14,5
"18949",20000136,2000,"Female",16,7
"18950",20000140,2000,"Female",13,6
"18951",20000141,2000,"Male",7,4
"18952",20000143,2000,"Female",7,5
"18953",20000146,2000,"Female",14,4
"18954",20000147,2000,"Female",12,5
"18955",20000151,2000,"Female",14,6
"18956",20000153,2000,"Male",14,7
"18957",20000157,2000,"Female",12,4
"18958",20000159,2000,"Male",20,10
"18959",20000161,2000,"Female",12,6
"18960",20000163,2000,"Female",10,5
"18961",20000164,2000,"Male",16,7
"18962",20000167,2000,"Male",11,4
"18963",20000171,2000,"Male",12,5
"18964",20000173,2000,"Male",14,5
"18965",20000178,2000,"Male",19,9
"18966",20000181,2000,"Female",16,8
"18967",20000183,2000,"Male",16,8
"18968",20000189,2000,"Male",16,7
"18969",20000190,2000,"Male",19,10
"18970",20000191,2000,"Male",17,9
"18971",20000192,2000,"Female",16,7
"18972",20000193,2000,"Male",8,9
"18973",20000195,2000,"Female",13,10
"18974",20000200,2000,"Female",11,4
"18975",20000202,2000,"Female",12,5
"18976",20000203,2000,"Female",11,1
"18977",20000204,2000,"Female",16,3
"18978",20000205,2000,"Female",16,6
"18979",20000206,2000,"Male",19,9
"18980",20000211,2000,"Female",17,8
"18981",20000212,2000,"Female",12,6
"18982",20000214,2000,"Female",19,10
"18983",20000215,2000,"Male",9,3
"18984",20000217,2000,"Male",10,1
"18985",20000218,2000,"Female",12,6
"18986",20000220,2000,"Female",18,9
"18987",20000221,2000,"Female",15,6
"18988",20000225,2000,"Female",12,8
"18989",20000227,2000,"Male",16,8
"18990",20000228,2000,"Male",8,2
"18991",20000234,2000,"Male",12,4
"18992",20000235,2000,"Female",13,4
"18993",20000236,2000,"Female",10,7
"18994",20000240,2000,"Female",13,10
"18995",20000243,2000,"Female",14,7
"18996",20000248,2000,"Male",11,1
"18997",20000249,2000,"Male",14,4
"18998",20000251,2000,"Female",14,6
"18999",20000252,2000,"Female",17,8
"19000",20000253,2000,"Female",14,10
"19001",20000256,2000,"Female",16,9
